molecule,smiles
41D01B8A826D22F7_AA99561549E95E79_6031_UN,O(C(=O)C23CC1CC(CC(F)(C1)C2)C3)C[C@@H]4C[C@H]5CC[C@@H]4C=C5
41F41D6B3C83AB33_A15458F4FE1A8487_6031_UN,O(C(=O)C(C1CC1)C2CCCO2)CC3=NOC4=C3CCCCC4
421191DD7F0E176C_264EA77BB4F6F46D_2875_UN,FC1=CC2=C(C(=C1)F)CCC[C@@H]2[N]3N=NC(=C3)C4CCC(C(C)C)CC4
421837C98CB7699E_C6264DAD48043D75_6031_UN,O(C(=O)C1(CCCO1)C2CCCO2)CC(N)CC3CCCCC3
421877C374672682_97D5A54499F753CA_6031_UN,O(C(=O)C1CCCCCCC1)CC2(CN)COCC3CCCCN23
4223F3A66283D006_63E8A7745A7B1BA9_6038_UN,CCOC(=O)[C@@H](OC(CCC2=C([N]1N=C(C)C=C1N=C2C)C)=O)C(C)C
4231CE8D45BB4050_A98DE130E644F979_7019_UN,NC2=NN1C(=O)C=C(C=C[C@H](N)[C@@H](O)[C@@H](O)[C@H](O)CO)N=C1N2
42493685F3317B19_EA9971B473BBA477_6031_UN,COC1(CCOCC1)C(=O)OCCOCCNCCN(CC)CC
4253013EC1946BB8_DA56A3042C211D55_7022_UN,C1(=CC=C(C=C1)F)OC2CC3CCCC(C2)N3CC4=CC=CC=C4
4256068CF4415955_759C74E14888CC91_6031_UN,O(C(=O)CCCCCCCBr)CCOCCOCCOCCCl
4257A21A33188F56_4F0D74153936A305_6038_UN,COCCC1=NC(=CC=N1)COC(=O)CCCN2C(=O)CCC2=O
4258FBA2EB3F28B5_AA410AFC9A47F6BD_6038_UN,CC(OC(=O)C1=CC(=CC=C1)C2CCCOC2)C3CCC(=O)O3
4259A0F594853762_DEEA5EAEA96F65CE_7019_UN,CCCCCCC(C)NC(=O)C=C[CH]2CC[C]1(CC[CH2]CC1)CC2
426DCF1873D77F79_8886194B150DD162_6031_UN,O(C(=O)CN1CCCCCCC1=O)CC2(OCC)CCOCC2
426DCF1873D77F79_8886194B150DD162_6038_UN,CCOC2(COC(=O)CN1CCCCCCC1=O)CCOCC2
4287D5E1DDA4C8B6_2FAC2607E1A60693_6034_UN,O=C2C[C]1(CC[CH2]CC1)CC(=O)[N]2CC34CCC(CC3)(C#C)CC4
428CB9815B9D6643_7EAE766B95862A8A_6038_UN,COC(=O)[C@@H](OC(=O)C12N(CCC1)CC=CC2)C3=CC=C(C=C3)F
429303B45AC33D78_364DA3894D179697_6038_UN,
42939F1B911B5A87_1D4095860C918B29_6038_UN,N(CCN(CC1CC1)C2CC2)C(=O)CCCCCCCCC3CC3
42992C26BCAABD82_02BC73BF02046867_6038_DP,N3CC[C@@H]4CC[C@@H](OC(=O)C1=NC=CC(=C1)C2=CC=CC=C2)[C@H]3C4
42B284DD0017C58D_A25F3DA514CC21DF_6038_UN,COC(=O)C(C)COC(=O)CCN3C(=O)C2C1CCC(O1)C2C3=O
42B3FCA245D48CB0_0CEE5BD2B75C2EF5_7022_UN,C1(=CSC=C1C(F)F)NCCC2(CC(OC)=O)C(C2)(F)F
42B968180446406A_4D061C82B0476F10_6031_UN,CC(C)OC1(CCOC1)C(=O)OCC2(CC)C(=O)NC(=O)NC2=O
42CCE4B95AFD1C20_BB930ACF3846F1CB_6038_UN,CC(C)OC2CCC(COC(=O)CCC(=O)N1CCOCC1)CC2
42F5A3F3BB70AD2D_4A9CC5DA785856F3_6039_UN,O(CC2C1=C(C=CC=C1)OC3=C2C=CC=C3)CC4=CC=CC(=C4)F
430B375784C9E22C_076718F87A902332_6031_UN,O(C(=O)CN1CCCCCCC1=O)CCN2CCCCCC2=O
430B375784C9E22C_076718F87A902332_6038_UN,O(CCN1CCCCCC1=O)C(=O)CN2CCCCCCC2=O
43108557081F2970_81DDF7793427974C_6038_UN,CC(OC(=O)C1CCCCN1C(=O)C2CCCC2)CC3CCCO3
432560FF77DE042B_7DC625335CBDFB53_6038_UN,COC(=O)CC(C)OC(=O)C(C1CCCCCC1)N2CCCCC2
43449EE0E5818EAC_64EBB0918F0CD02A_6039_UN,O(CC2CCC1(CCCCCCC1)O2)CC(=O)N3CCCC3=O
434A037308FE9A90_0E183F36EEC9812C_6038_UN,CC(OC(=O)C2=C[N]1N=NC=C1C=C2)C3=C(N=C(S3)C4=CC=CC=C4)C
43583ABF90FF1FCF_6CED44FBCDFEFCE5_6028_UN,N(CCC1C(C1)(Cl)Cl)[S](C2=NC4=C(N=N2)C3=C(C=CC=C3)[NH]4)(=O)=O
4387EDD4C046C4E3_3EF5706A0702E0FE_6038_UN,N(C(C1CCCO1)C(=O)N)C(=O)C2CCCCC2C3CCCO3
439297693B257404_F3E1752D469A5326_6039_UN,CC(C)[N]1C=C(N=N1)C(C)OCC(=O)N(CC2=CC=CS2)C3CC3
43A97063457D322E_6A0564D5F0B4BB20_6041_UN,C1(=CC=C(C=C1)OC2=NN=CC=C2)NC34CCCN(CCC3)C4
43B0688CB85E82E0_23DDD8B0AE0CAA13_7005_UN,N3=C(C1N2CCN(C1)CC2)[NH]C4=CC(=CC=C34)C6=NC5=C(C=CC=C5)S6
43B6176D2BCF6BA5_08DB686E48F80BDC_6031_UN,O(C(=O)C(C1CC1)N2CCOCC2)CCN3CCCCCC3=O
43D2699B3354F218_91F341166525699A_6041_UN,OC(=O)C=CC1=CC(=NC=C1)NC(CC[P](C)(=O)O)C(=O)O
43EE24621704AAC4_CF0E99476B48D05E_6031_UN,OB(O)CCCCCC(=O)OCCCCCCCCCCCCCCC
43EE24621704AAC4_CF0E99476B48D05E_6038_UN,CCCCCCCCCCCCCCCOC(CCCCCB(O)O)=O
4404C75AECA0F17B_3979FDD29924EA1D_6029_UN,C(CC1=CC=CC=C1)N2CCN(CC2)[S](C3=COC=C3)(=O)=O
4417D38C7B391E51_081B7AA2AFAD88DF_6031_UN,O(C(=O)C1(CCCC1)C2CCCO2)CC(N)CC3CCCCC3
4431C0C109FC3B38_FEFCD14BC44530BA_6038_DP,OC(=O)CN3CCCCC(OC(=O)C1(CC1)C2CCCCO2)C3=O
443C3EE3D5A15851_EA70D6251F144B61_6038_UN,CC(C)OC[C@H](C)NC(=O)C2(CC(=O)N1CCOCC1)CCCC2
44436958F6B6EEBC_CE91C109F9E7572C_6039_UN,O(C(C1=CC=CO1)C2=CC=CC=C2)CC4CC3(CCCC3)C(=O)O4
444738F64DE726B2_0DFA48A5C841F2BB_6031_UN,
444C411CD9322EB1_56442735D75A35A5_6038_UN,CC(NC(=O)C1CCCCN1C(=O)C2CCCO2)CC3=CC=NO3
4456BFB8C1DAFD65_770CC2015D7D2CC9_6038_UN,N(CCCN1CCCCCC1=O)C(=O)C23CCCCC2CCCC3
4456D71F7DB44C86_ED8AB4B10A7CF2C0_2201_UN,C23=NC1=NC=NC6=C1C(=C2CC5C4=C(C=CC=C34)NC5)C=CN6C
447334772836D5B3_FB79BEA83E6E4FF0_6038_UN,CCOC(=O)C2(COC(=O)CN1CCCCCCC1=O)CCC2
447699B74B4ABDD2_DAA0DF85BE5BE8DA_7005_DP,N3=C(C1CC2CNCC1C2)[NH]C4=CC(=CC=C34)C5=CC=NC=C5
44929965B73C56F1_7243747A956344A9_6027_UN,FC(F)(F)C(F)(F)OCCN(CCOC(F)(F)C(F)(F)F)[S](CO)(=O)=O
44929965B73C56F1_7243747A956344A9_7015_UN,FC(F)(F)C(F)(F)OCCN(CCOC(F)(F)C(F)(F)F)[S](CO)(=O)=O
4499E0522E1AE304_23B0C111AF8B6FE7_6038_UN,COC1=CC(=CC=C1)C(OC(=O)C2CCCCC23OCCO3)CF
449D1F604DFDBA6A_FCC5F9142627CD6D_6031_DP,
44A7E6EAD8B84837_BC62815D7945C282_6029_UN,CCC(C)(C)N(CCC#N)[S](C1=C([N](N=C1C)CCC(=O)O)C)(=O)=O
44B3E1FFEC34592C_1F778F809DE3C8F9_6035_UN,CC(OC1=NSN=C1N2CCOCC2)C#C
44CFBA5FC97EC791_B65293E21DE1E05C_6038_UN,N(CCC2CCC1(CCOCC1)CO2)C(C(OCCOCC)C)=O
44F09ECD07F33008_F4FCB0178B1DED2E_6006_UN,C1(=NC=C(N=C1)C2=CC=CC=C2)C3=CC(=CC=C3)C4=CC=NC=C4
44FFF6D75F290C37_2A22723E432BD5BB_6029_UN,COC(=O)CC[C@@H](N[S](C1=CC=CC(=C1)OCC(O)=O)(=O)=O)C(=O)OC
450D257AB99B5387_6212002065CA1922_6031_UN,O(C(=O)CN1C(=O)N(CC=C)C(=O)C1=O)C[C@H]2N[C@@H]3CC[C@H]2C3
4525D159E3036F4E_59BE8D4505809A59_6038_UN,O(C2CCC1CCCCC1C2)C(C4CC3CCC(N3CCC)C4)=O
4532468E587FBBF1_7593CBAB91B9FE09_6034_UN,N#CC1=CC=CN1CCCCCCCCCCCCCCCC
454BD8DADE180A98_097309EDCD4A2BCC_6031_UN,O(C(=O)C23CC1CC(CC(F)(C1)C2)C3)CC4CC5CCC4C=C5
4557F717D34A0567_B3A344A59A9720A1_7022_UN,C[N]1C=C(C=N1)NC2CC3C(CC2)C3(F)F
455972986EE2D2E5_001B52921751DFEA_6029_UN,C1CC(C1)C2CCN(CCC2)[S](C6=CC=C(C=CC4=NC(=C3C5=C(SC3=N4)CCCC5)Cl)C=C6)(=O)=O
45612046460756A8_06863105F4360CA4_6039_UN,O(C1C3CCCC1CN(CC2=CC=CC=C2)C3)CC4=CN=CC=C4
45665E52EBFEDE59_80ED62C3C4B6044C_6031_UN,CCOC(=O)C(=C)CC(=O)OCCN2CCC1(CCCCC1)CC2
457109EFF8D32B3A_521FC730F2305D08_6038_DP,COC(=O)C(OC(=O)C2CCC1CCCCC1C2)C3CCNCC3
459E212D8CD0421C_B8E36048ED0C4CCF_6031_UN,CC(C)C1=C(N=C2[N]1CCCC2)C(=O)OCC(CC)N(CC)CC
45A29C0812389E7F_6CFC60BC6A18E805_6039_UN,
45A70F7B10890EB0_C9577A825B9DB5D1_6039_UN,O(C=C1C(CCC2(C1)OCCO2)=O)CC(N(CC(C)C)C3CC3)=O
45A8FBB8D66EF1EE_95579E232223E874_6038_UN,O(C1=CC(=CC=C1)OC(=O)C2=CC=CC=C2)C(=O)C3COC(=O)O3
45B4D5066C577884_247B7819BDB8086A_6038_UN,CCCCOCCOCCOCCOC(CCCN(C(OCC)=O)C)=O
45CBC15F03543E3D_31CF589010FD677D_6039_UN,O(C(C1=NC=C[NH]1)C2=CN=CC=C2)CC4CN3CC(CCC3=O)O4
45DDED03C218D735_A503FD2E4863888B_6041_UN,C1(=CN=C(N=C1)[N]2C=CN=C2)NC3=CC=CC4=NSN=C34
45E04E60D95F0523_B93CE05BDF68698C_6039_UN,COC(=O)CC(OCC3CCC1(CCC2(CC1)OCCO2)O3)CF
45E98594F0168BB7_B14726A3A063AB2F_6039_UN,O(C1CCCCCCCCCCC1)CCCCN2CCOCC2
45FD428E2B90A66A_4D7EA0799FA2F472_6031_UN,O(C(=O)C2(CC(=O)N1CCOCC1)CCCC2)CCN(CC)CC
460F6CABA7C08A73_A511AF88D2167BB5_6031_UN,
462842123520588D_49DBF708125E74A5_6035_UN,O([C@@H]1C[C@H]2C[C@@H]1CC23OCCO3)C4=C(C5=C(C=C4)C(=O)CCO5)F
4628966AF81E27DF_426684F8A136A6F7_6038_UN,CC(C)OC(=O)N2CCCC(OC(=O)CCN1CCOCC1)C2
464B547E17CE5112_AAF2858A403040FA_7019_DP,C(C(=O)N(C1CC1)C2CCCC2)=CC3C4(CCNC3)CCOCC4
465C784D95485E52_7575856B12BE174B_7019_DP,N1CC2CCCC1C2C=CC4=C3C5=C([NH]C3=CC=C4)C=CC=C5
4683674D047A996A_943E143AE692D46F_6038_UN,N(C1=CC2=C(C=C1)[S](CC2)(=O)=O)C(CN4C(C3=CC(=C(OC)C=C3C=N4)OC)=O)=O
46963325460E6ED9_118379E55DFA7794_6038_UN,O(C(C1=NN=C[NH]1)C2=CC=CC=C2)C(=O)C3N4CCN(C3)CC4
469BAA73CD6809D4_965F0C9CA773763F_6041_UN,CSC1=NC(=NC=C1)NC2=CSN=C2
46A001F18B596DF5_A22A30370FF6A18C_6031_DP,N1CCC(CC1)[C@@H]2OCC[C@H]2C(=O)OCCNCCOCCOC
46AA9DA0F8C6F1F5_4D2B83D1E61A89EA_6031_UN,CCCOC1=CC=C(C=C1)CCC(=O)OCC[N]2C=C(C(OC)=O)N=N2
46BEF79236840551_3E3732746BFE759B_7019_UN,CCOCCCNC(=O)C=CC1CCCCCCCCCCC1
46C31FA3F798D241_7A4CC1F9A7E08C8D_7019_UN,C(C(=O)N(C1CC1)C2CCCC2)=CC3CCC(CC3)C4OCCO4
46D3A79E37059DC4_2A528A1FADF4E78B_6031_UN,CC2=N[N]1C=C(N=C1S2)C(=O)OCC#CCCCCCCCCC
46DDFB757C0CDE60_AFB86F5E0CAD11E8_6031_UN,CCOC1(CC(C)(C1)C(=O)OCCCCCCCCCCCC)OCC
46ED9E425A0AAC1F_09F10D21DAAA2DF6_6029_UN,COCCOCCN(CCOCCOC)[S](C1=C(C)N=C(N=C1)Cl)(=O)=O
47068AD5AD250857_CB8382A683214C3C_6038_UN,CC(OC(CC1C(=NN(CCC(C)C)C1=O)C)=O)CC2CCOC2
471DE63623ADB724_B7A97D73B33B5C74_6041_UN,C1(=NC=CC(=C1)C2=CC=CC=C2)NCCOCC3=CC=CC=C3
47522FF9EB6640FB_2DFD0055EE107EF3_6041_UN,
47562AE3B6128406_A862CF74B4BBB305_6031_UN,O(C(=O)C1(C#CCCCCC1)F)CC3=CC(=C2OCOC2=C3)Br
477BE25607A7B128_4B7FE6D1056EE5F8_6035_UN,O(CC12CCCN(CCC1)C2)C3=CC=C(C=C3)C4=CN=CC=C4
47901D610B4FE441_07FB22FFDF4DFA8F_6004_DP,CN([C@H]1C[C@@H]2CC[C@H](C1)N2)C3=NC=C(N=C3)C4=C(N=C(C=C4)O)F
479938E71E32F4DA_DBA6D6F95E84BDB1_6041_UN,COC1=C(C=C(C=N1)NC2=CC=C(C=C2)SC3=NN=CS3)B(O)O
47A3A0104B168142_1A1AF79B7D2079A9_6039_UN,O(C23CC1CC(CC(C1)C2)C3)CCOCCOCC4=CC=CC=C4
47A6F1F923165350_42010DBB440549A8_6038_UN,O(CC(=O)OCC1=CC=CC=C1)C(=O)COCC2=CC=CC=C2
47C7F7FF48620086_B90FF4E969EDAB89_6031_UN,CO[CH]1C[C]2(C1)CC[CH](CC2)C(=O)OCCC3(CN)CCOC3
47D21439A02A944C_5C853762C8C466C6_6038_UN,CC(CNC(C(C)N1CCCCC1=O)=O)N2C[C@H](C)O[C@H](C)C2
47D2F54BA986E134_35C75EAB1E760D20_6031_UN,O(C(=O)CN1CCCOC1=O)CCNC(=O)N2CCCCCC2
47D4BE3D5AD7C9E5_4CFEE90AEF94BC69_6041_UN,
47DA758D329C51E5_F39647C04A47B040_7019_UN,CCOC(=O)CCCCC=CC1CCCCCCCCCCC1
47E19BF7ADA37E20_84637711CE3A9EA3_2201_DP,N6CCC1(CCCC2=C4C3=C(N=C12)C5=C(C=C3CC4)CCC5)CC6
47EEDA65409DCEF3_E5C9C0180470D429_6031_UN,COC1CCCCC1C(=O)OCC(N)C34CC2CC(CC(C2)C3)C4
4802305534233D1B_1174755B1F3E3BCD_6031_UN,O(C(=O)CC2CCC1(CCOCC1)CO2)CCN3CCCCC3=O
48071B330FE7E1BC_CBD3F6C367636E04_6039_UN,
482F52808082938F_119D09EBB3BCF5B8_6035_UN,O(CCCN1CCCC2=C1C=CC=C2)C3=CC4=C(C=C3)C=CN=C4
483888BB1B5C4E61_6B8305CE44E0BC90_6039_UN,O([C@H]2CC1(CCCC1)OC3=C2C=C(C=C3)F)CC4=CC=CC(=C4)F
483888BB1B5C4E61_6BEA118FC8A40826_6039_UN,O([C@H]2CC1(CCCC1)OC3=C2C=C(C=C3)F)CC4=CC=CC(=C4)F
485E41BC6BFAE8B1_EA92EF2EE0B4EAD9_6031_UN,
4881CC934192F3AF_CD7ECC7FC8D55551_6041_UN,OC(=O)C1=CC3=C(C(=C1)NC(C2=N[NH]C(=N2)C(C)C)C)NC(=O)N3
4889B1F7CA8F9CF5_B79DAB71AA03AB62_6038_UN,O(C1=CC2=C(C=C1)C(=O)OC2)C(C4=C([N]3N=CN=C3N=C4C)C)=O
488C6D607FA4D6EA_1498A497A4B464F1_6038_UN,CC(OC(=O)C1N2CCN(C1)CCC2)C4=NC3=C(C=CC=C3)O4
489ECF5BD060344C_A597AF30605F38E1_7015_UN,C[N]2N=C1CCN(CC1=C2)[S](C)(=O)=O
48CB063391CFC265_ECAFF83F5AF00AC2_6038_UN,COC(=O)C(OC(=O)C1CC2CCCCCCC12)C3CCCC3
48F3FE0C15F853AB_E8817EAC5D472C81_6039_UN,O(C(C1=CC(=CC=C1)F)C2=NC=CC=C2)CC4CC3OCCC3O4
49365587BB4C9084_873BC67AA377B947_6038_UN,COC(=O)CCN3CCC(OC(=O)[C@@H]1OC[C@@H]2COCC[C@H]12)CC3
4936CD12234085C9_F3AACAC96BBCFE22_6031_UN,CCCC(=O)N1CCCCC1C(=O)OCCN2CCCOCC2
49619B8AB7BEA379_59E46398FEFA9985_6041_UN,C2(=N[N]1C(=NC=C1)C=C2)NC3C5CCC3CC4=C(C=CC=C4)C5
49619B8AB7BEA379_EC6F9545EC54281A_6041_UN,C2(=N[N]1C=CN=C1C=C2)NC3C5CCC3CC4=C(C=CC=C4)C5
4962A99D9E938DB9_1C3B7C07B06B3599_6039_UN,CCCCC[C@@H](OCC(N(CCOC)CCOC)=O)CC(=O)O
4994A56046F6DF7F_689ECEEAF22BEFDF_6041_UN,C2(=C1N=CC=NC1=CC=N2)NC3C5=C(C4CCC3C4)C=CC=C5
49A6883931B68D50_39543A533B0EF5E6_6034_UN,O=C2C[C]1(CC[CH2]CC1)CC(=O)[N]2CCCN3CCCCCCC3
49A9D8B0AD77C228_694F99F9BC1214B4_6038_DP,OC(=O)CN2CCCCC(OC(=O)CN1CCCCCC1=O)C2=O
49C1192BEFA03E4C_395974D579A7A76D_6031_UN,CC(=O)OCCCC(=O)OCCOCCOCCOCCCC
49C771B664929270_3AD44FD869789BC4_6031_DP,
49C95A5992354A37_51E7C4E5F229B8B8_6041_UN,C2(=C1C=CC=CC1=C(N=N2)C3=CC=CC=C3)NCC4=NC=CC=C4
49C99C66C2C3ACC1_E12BE6F17BEB4B9B_6038_DP,N(C(C1CC1)C2CCCCO2)C([C@@H]3CCO[C@H]3C4CCNCC4)=O
49CA2A183470B22F_01E8EB2F81DE440F_6038_UN,CC1CCOC1CCOC(C2CCN(C(N(CC)CC)=O)CC2)=O
49CF42929B6724C0_E0E46DDFB9132493_6038_UN,CCC1C(CN(C1)C)NC(C2=CN=N[N]2C)=O
49DDD41484E9F438_78D8AC7EB0A36346_6038_UN,CC(OC(=O)CN2N=C1CCCCCN1C2=O)[C@@H]3CCCN3C
49DF096C824C29B2_1877BD41A1A3BD76_6031_DP,OC(=O)CC[C@@H](N)C(=O)OCC12CCC(CN)(CC1)CO2
49F8F1452A80F912_52BD4534D872F8D6_7022_UN,
4A0019A2644130A1_F8DFA0295699BAFF_6038_UN,
4A0E3E3A97A69841_907A463E765E0254_6038_UN,COCCOCCOCCOCCCNC(COCCCOC)=O
4A269AB581EC97AB_B7EDCA09A59A3374_6031_UN,COCCCOCCC(=O)OCCOCCOCCOCCCl
4A47527B873B033F_B2CCE0F67AC39E9A_6035_UN,O(CC1CC2CCC1CC2)C3=CC=C(C=C3)OC4=CN=CC=C4
4A5787E02C5CA4AE_82DB7A18B9E404BC_6031_DP,N1CC2CCC1C(C2)C(=O)OCC3(CN)COCC4COCCN34
4A5787E02C5CA4AE_984EA795161BCD1D_6031_UN,O(C(=O)C1C2CCC(C1)CN2)CC3(CN)COCC4COCCN34
4A592DEBAB8CE93D_4971A868225D6195_6038_DP,NC1=NC=C(S1)C(OC(=O)C=CC2CCOCC2)C3CCOCC3
4A730B0FC87B882C_F3117576C48CFFF3_6031_UN,CC(C)CN1N=C(CCC1=O)C(=O)OCCCN2C(=O)CCC2=O
4A74494D10A27283_12209DF7C555AD1A_6038_UN,NC1=NC(=C(C(=N1)N)NC(C3=CC2=C([N](N=C2C)C)N=C3C)=O)N
4A8E94898D9109E0_88D7B4B624FA10F2_6038_UN,N(CCC2CCC1(CCOCC1)CO2)C(C(CC(C)C)C(=O)N)=O
4A92BD5C67125D9D_5DE6A15F6A9C0C8B_6038_UN,COC(=O)N2CCC(COC(=O)CCN1CCCCCC1)CC2
4AACC85D73428275_D1BC386D3CBFDBC8_6031_UN,CC(CC(=O)OCCN1CCCCCC1=O)N2CCCCC2=O
4AC4B574057C038F_6E8F837594E4CD42_6039_UN,CCCCOCCOCCOCCOCCN1CCN(C)CC1
4ACB8D06D4102AF0_6E94D650A5B305D6_6039_UN,O(CC1=NOC(=N1)C2=CC=C(C=C2)F)CC3=CC(=NC=C3)N(C)C
4AEAC67E797D83EF_37F5CA12C0B96834_6038_UN,N(CCC2CCC1(CCOCC1)CO2)C(CN(CC)C(=O)C=C)=O
4AEDB22F8D2B533E_57FEAD6EC8D62109_6034_UN,C3=NC1=C(C2=C(C=C1)N=CC=C2)N3CC45CCCN(CCC4)C5
4AEFFB164475FAF7_B992ABC535E891FD_6038_UN,N([C@H]1C2=C(OCC1)C(=CC(=C2)F)F)C(CCC(N(C3=C(N(CCCC)C(NC3=O)=O)N)CC(C)C)=O)=O
4B54FDC817AC8653_C18F6AF5D7C3FF22_6031_DP,NC(C2CC1CC1C2)C(=O)OCCN4CCC3(CCCCC3)CC4
4B5CCAFBC515513F_43E83B4153A48F24_6031_UN,O(C(=O)C1CCOC(O1)C2=CC=CC=C2)CC3=NC=CC(=C3)Cl
4B8A0545BB2E77C9_1CF42E201A4776BD_6029_UN,OCCOCCN(CCOCCO)[S](C1=C(OCC)N=C(N=C1)Cl)(=O)=O
4BAB69FE1D248CAD_5B9D5262EF9A331A_6038_UN,CC(C)(CNC(=O)C1CCN(CC1)C(=O)N2CCOCC2)C(=O)N
4BB1622D5B59DFBC_6BC27294FB318AFA_6038_UN,CCC(C)C(OC(=O)C(C1CCCCCC1)N2CCCCC2)CC
4BC5093837D35C69_4E15F3DD3E5BC2D8_7019_DP,C(C(=O)N(C1CCCCC1)C2CCCCC2)=CC3CCC(N)CC3
4C2E49C3CC40E3F7_79A4EF5163053D2D_6029_UN,N(C2=C[N]1C(=CN=C1)C=C2)[S](C3=CC=CC4=C3N=C[N]4C)(=O)=O
4C3471731368AD0E_CA231023C134D1C4_6031_UN,COC(CC(N)C(=O)OCCNC(=O)N1CCCCCC1)C2CC2
4C3C3E7C59F2A4FD_49F97051282DBD10_6038_UN,CC(C)C1=NC(=CS1)C(C)NC(=O)C(C2CCCC2)C3CCCC3
4C3F67BF480B239C_558C178B7E9569DE_6038_UN,C[C@@H](OC(=O)C1OC=CCC1)C2=CC(=C(C=C2)[N]3C=CC=N3)F
4C411B399EF000D9_8AC470D357462317_6039_UN,O(CC1=NN=C2CCOCC[N]12)CC(N(C(CC)C)C(C)CC)=O
4C5E49D991FCBACD_824DDA360CB4B28A_6038_UN,N(CC[PH](=O)O)C(CCCOCCOCCOC)=O
4C5ECB0EB44939A5_F53529C4F01D8B1F_2201_DP,N1CC2CC1C3=C(C4=C(N=C23)C5=C(O4)C=CC=C5)C6=CC=CC=C6
4C722C8713235023_6D6856C8AAD06895_6041_UN,CC1=NN=C2C=CC(=N[N]12)NCCOC3=CC=C(C=C3)F
4C7E37EFADB56902_BD34557118DDB7C9_6038_UN,C[N]3C=C(NC(=O)C1=NC=CC(=C1)[N]2C=CN=C2)C(=N3)C4=CC=NC=C4
4C9CCFCFFCB0EC4D_95AC360F6D7884E7_6004_UN,C2(=C1[NH]C=NC1=CN=C2)C3=C(C=C(C=C3F)F)Cl
4CA25B251EDD5DB3_CE57D7F5CD3EF672_6038_UN,CN3CCOC(COC(=O)C2=C1OCCOC1=CC(=C2)[S](=O)(=O)Cl)C3
4CD5D4F7B8578874_AEE8D3331807BA20_6031_UN,O(C(=O)C2CC1(CC1)CO2)CC34CC(N)(C3)C5(O4)CCOCC5
4CD89155C7775E5B_29A5A97D37AAABD0_6031_UN,O(C(=O)CN1CCCCCC1=O)CC2(N)CCC3(CC2)OCCO3
4CEB563EF100B236_1BDC0ECDA7730EE5_6038_UN,
4CED9433BA1669D8_DB2041D0DBC4FCAE_7022_UN,C1(=C(C=CC=C1)COC2=CC=C(C=C2)F)OCC3=C(C=CC=C3)Cl
4CF00BE409716679_07E3031FD04C564C_7022_UN,C1(=C(C2=C(C=C1)OCO2)F)OC3CCCCCCCCCCC3
4CF54E6D6D370ECC_1475EB0FBA77C8C9_6009_UN,C2(=CC1=C(C=CC=C1)C2)C4C3(CCNCC3)OC5=C(C4)C=CC=C5
4CFB94D81539E03D_3C32360897A10490_6038_UN,CCOC(=O)C(CC)(CC)COC(=O)C2CCC1=NN=N[N]1CC2
4CFC2019A6964E9F_513DD31A3EB18774_6038_UN,CCC(CC)C3CC(NC(=O)CCC1CCC(O1)C2OCCO2)CCO3
4D15513E8DE98399_CAA5731D7547D460_7005_DP,N4=C([C@@H]1CCO[C@H]1C2CCNCC2)[NH]C5=CC3=C(OCCO3)C=C45
4D2B05E7C2D93B26_23793995D403EE30_6038_DP,O[C@H]1C4([C@@H](C1)NC(=O)C2(CCCO2)C3CCCO3)CCOCC4
4D5F47E3AB5D2D6E_BA0D0CF611DF7C45_6031_UN,O(C(=O)CNC(=O)NCC1=CC=CC=C1)CC(OCC)OCC
4D62CABBC727DD11_27F2CF571CF2BC0E_6038_UN,COCCOCCOCCOCCCOC(C1=C(C)OCC[S]1(=O)=O)=O
4D82F6A0827549A7_FE1EEFBCDE15E5A1_6031_UN,O(C(=O)CC2CCC1(CCOCC1)CO2)CCOC3CCOCC3
4D89CA4656055AA3_FE3AA5C93E71F75F_6039_UN,O(C(C1=NC=C[NH]1)C2=CC=CC=C2)CC4CN3CC(CCC3=O)O4
4DC419044BD8E563_1E86403E4784E7EA_6038_UN,N(CC1=CC=C(C=C1)C2=CC=CC=C2)C(=O)C34CC(OC3)CCO4
4DD32F3A37A9D54B_7C61499C6521CDCF_6038_UN,N(CC1=C[N](=CC=C1)=O)C(CCC2=NN=C3[N]2N=C(OC)C=C3)=O
4DE03E3156E28FC8_0FC33EB3AEB5CD64_6036_UN,C1(CCCC(CCl)C1)N2CC[S]2(=O)=O
4DFF70A7E890B19F_94F28E321E34C36D_6038_UN,CCC(F)CNC(C1SCCC1C)=O
4E06845B284AF4C7_9FE835545AB43DC2_6038_UN,COC(=O)C23CC(COC(=O)CCCN1CCCCC1)(C2)CO3
4E190EE783453860_3824FE1C38FD9C6C_6038_UN,CC(OC(=O)C2CCC1=C(C=CC(=C1)F)O2)C3CCCCCC3
4E2D24A9BA998D7E_E82D798321103349_6004_UN,CC1=CN=C2C=CC(=C[N]12)C3=CC(=CC=C3)C4=CC=C(C=C4)Cl
4E54D4B7AF58AB1F_C0924865E93EA8AD_6031_UN,O(C(=O)C1CCOC(O1)C2=CC=CC=C2)CC(N)CC3OCCO3
4E63A7111DC3BAA6_D73DDA22344AB0FC_6038_UN,N(CC1(CCCC1)C2=CC=CC=C2)C(=O)CC#CC3=CC=CC=C3
4E6BCD1B111A4003_DD5196DF79EB166F_6038_UN,N(CCC2CCC1(CCOCC1)CO2)C(C(CN(CC)CC)F)=O
4E7D67632720C0EA_C10886E2DE4350CA_6041_UN,C1(=CC=C[N]2N=CC=C12)NCC(=O)OCC#C
4E9BCB806061DFF3_94516B7C9ACE7F32_7019_DP,C(C1COC(O1)C2=CC=CC=C2)=CC3C4(CCNC3)CCOCC4
